ball,over,runs,innings,batsman,nonstriker_batsman,bowler,bowling_team,batting_team,run_out,match_id,final_total_runs,wickets,last_5_over_wickets,last_5_over_runs,batteam,bowlteam,runs_tillnow,city,winner
4,3.4,1,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,21,7,8,9,Chandigarh,Royal Challengers Bangalore
3,3.3,0,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,21,7,8,9,Chandigarh,Royal Challengers Bangalore
2,3.2,0,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,21,7,8,9,Chandigarh,Royal Challengers Bangalore
1,3.1,0,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,21,7,8,9,Chandigarh,Royal Challengers Bangalore
6,2.6,1,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,20,7,8,10,Chandigarh,Royal Challengers Bangalore
5,2.5,0,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,20,7,8,10,Chandigarh,Royal Challengers Bangalore
4,2.4,1,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,19,7,8,11,Chandigarh,Royal Challengers Bangalore
3,2.3,2,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,17,7,8,13,Chandigarh,Royal Challengers Bangalore
2,2.2,6,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,11,7,8,19,Chandigarh,Royal Challengers Bangalore
1,2.1,4,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,7,7,8,23,Chandigarh,Royal Challengers Bangalore
6,1.6,0,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,7,7,8,23,Chandigarh,Royal Challengers Bangalore
5,1.5,1,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,6,7,8,24,Chandigarh,Royal Challengers Bangalore
4,1.4,4,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,2,7,8,28,Chandigarh,Royal Challengers Bangalore
3,1.3,0,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,2,7,8,28,Chandigarh,Royal Challengers Bangalore
2,1.2,0,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,2,7,8,28,Chandigarh,Royal Challengers Bangalore
1,1.1,0,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,2,7,8,28,Chandigarh,Royal Challengers Bangalore
6,0.6,1,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,1,7,8,29,Chandigarh,Royal Challengers Bangalore
5,0.5,0,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,1,7,8,29,Chandigarh,Royal Challengers Bangalore
4,0.4,0,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,1,7,8,29,Chandigarh,Royal Challengers Bangalore
3,0.3,0,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,1,7,8,29,Chandigarh,Royal Challengers Bangalore
2,0.2,0,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,1,7,8,29,Chandigarh,Royal Challengers Bangalore
1,0.1,1,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,0,7,8,30,Chandigarh,Royal Challengers Bangalore
2,8.2,1,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,57,7,8,31,Chandigarh,Royal Challengers Bangalore
1,8.1,1,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,56,7,8,32,Chandigarh,Royal Challengers Bangalore
6,7.6,2,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,68,7,8,34,Chandigarh,Royal Challengers Bangalore
5,7.5,4,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,64,7,8,38,Chandigarh,Royal Challengers Bangalore
4,7.4,0,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,64,7,8,38,Chandigarh,Royal Challengers Bangalore
3,7.3,0,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,64,7,8,38,Chandigarh,Royal Challengers Bangalore
2,7.2,1,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,63,7,8,39,Chandigarh,Royal Challengers Bangalore
1,7.1,1,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,62,7,8,40,Chandigarh,Royal Challengers Bangalore
6,6.6,0,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,67,7,8,40,Chandigarh,Royal Challengers Bangalore
5,6.5,0,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,67,7,8,40,Chandigarh,Royal Challengers Bangalore
4,6.4,2,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,65,7,8,42,Chandigarh,Royal Challengers Bangalore
3,6.3,1,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,64,7,8,43,Chandigarh,Royal Challengers Bangalore
2,6.2,0,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,1,0,64,7,8,43,Chandigarh,Royal Challengers Bangalore
1,6.1,6,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,58,7,8,49,Chandigarh,Royal Challengers Bangalore
6,5.6,4,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,56,7,8,53,Chandigarh,Royal Challengers Bangalore
5,5.5,6,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,50,7,8,59,Chandigarh,Royal Challengers Bangalore
4,5.4,0,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,50,7,8,59,Chandigarh,Royal Challengers Bangalore
3,5.3,4,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,46,7,8,63,Chandigarh,Royal Challengers Bangalore
2,5.2,6,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,40,7,8,69,Chandigarh,Royal Challengers Bangalore
1,5.1,4,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,36,7,8,73,Chandigarh,Royal Challengers Bangalore
6,4.6,0,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,36,7,8,73,Chandigarh,Royal Challengers Bangalore
5,4.5,0,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,36,7,8,73,Chandigarh,Royal Challengers Bangalore
4,4.4,1,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,35,7,8,74,Chandigarh,Royal Challengers Bangalore
3,4.3,1,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,34,7,8,75,Chandigarh,Royal Challengers Bangalore
2,4.2,4,1,KL Rahul,Chris Gayle,Umesh Yadav,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,30,7,8,79,Chandigarh,Royal Challengers Bangalore
1,12.1,1,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,33,7,8,80,Chandigarh,Royal Challengers Bangalore
6,11.6,1,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,41,7,8,81,Chandigarh,Royal Challengers Bangalore
5,11.5,1,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,40,7,8,82,Chandigarh,Royal Challengers Bangalore
4,11.4,1,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,39,7,8,83,Chandigarh,Royal Challengers Bangalore
3,11.3,0,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,39,7,8,83,Chandigarh,Royal Challengers Bangalore
2,11.2,0,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,39,7,8,83,Chandigarh,Royal Challengers Bangalore
1,11.1,0,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,39,7,8,83,Chandigarh,Royal Challengers Bangalore
6,10.6,0,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,63,7,8,83,Chandigarh,Royal Challengers Bangalore
5,10.5,1,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,62,7,8,84,Chandigarh,Royal Challengers Bangalore
4,10.4,4,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,58,7,8,88,Chandigarh,Royal Challengers Bangalore
3,10.3,1,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,56,7,8,89,Chandigarh,Royal Challengers Bangalore
3,10.3,1,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,56,7,8,90,Chandigarh,Royal Challengers Bangalore
2,10.2,0,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,56,7,8,90,Chandigarh,Royal Challengers Bangalore
1,10.1,2,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,54,7,8,92,Chandigarh,Royal Challengers Bangalore
6,9.6,1,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,63,7,8,93,Chandigarh,Royal Challengers Bangalore
5,9.5,1,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,62,7,8,94,Chandigarh,Royal Challengers Bangalore
4,9.4,1,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,60,7,8,95,Chandigarh,Royal Challengers Bangalore
4,9.4,1,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,60,7,8,96,Chandigarh,Royal Challengers Bangalore
3,9.3,0,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,60,7,8,96,Chandigarh,Royal Challengers Bangalore
2,9.2,0,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,60,7,8,96,Chandigarh,Royal Challengers Bangalore
1,9.1,0,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,60,7,8,96,Chandigarh,Royal Challengers Bangalore
6,8.6,0,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,65,7,8,96,Chandigarh,Royal Challengers Bangalore
5,8.5,0,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,1,1,65,7,8,96,Chandigarh,Royal Challengers Bangalore
4,8.4,6,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,59,7,8,102,Chandigarh,Royal Challengers Bangalore
3,8.3,1,1,Chris Gayle,Mayank Agarwal,Yuzvendra Chahal,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,58,7,8,103,Chandigarh,Royal Challengers Bangalore
2,16.2,1,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,29,7,8,104,Chandigarh,Royal Challengers Bangalore
1,16.1,1,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,28,7,8,105,Chandigarh,Royal Challengers Bangalore
6,15.6,2,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,35,7,8,107,Chandigarh,Royal Challengers Bangalore
5,15.5,1,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,34,7,8,108,Chandigarh,Royal Challengers Bangalore
4,15.4,0,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,34,7,8,108,Chandigarh,Royal Challengers Bangalore
3,15.3,1,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,33,7,8,109,Chandigarh,Royal Challengers Bangalore
2,15.2,1,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,32,7,8,110,Chandigarh,Royal Challengers Bangalore
1,15.1,0,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,32,7,8,110,Chandigarh,Royal Challengers Bangalore
6,14.6,0,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,36,7,8,110,Chandigarh,Royal Challengers Bangalore
5,14.5,1,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,35,7,8,111,Chandigarh,Royal Challengers Bangalore
4,14.4,4,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,31,7,8,115,Chandigarh,Royal Challengers Bangalore
3,14.3,1,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,30,7,8,116,Chandigarh,Royal Challengers Bangalore
2,14.2,1,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,29,7,8,117,Chandigarh,Royal Challengers Bangalore
1,14.1,1,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,28,7,8,118,Chandigarh,Royal Challengers Bangalore
6,13.6,1,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,3,36,7,8,119,Chandigarh,Royal Challengers Bangalore
5,13.5,0,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,1,2,36,7,8,119,Chandigarh,Royal Challengers Bangalore
4,13.4,0,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,36,7,8,119,Chandigarh,Royal Challengers Bangalore
3,13.3,1,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,35,7,8,120,Chandigarh,Royal Challengers Bangalore
2,13.2,1,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,34,7,8,121,Chandigarh,Royal Challengers Bangalore
1,13.1,1,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,33,7,8,122,Chandigarh,Royal Challengers Bangalore
6,12.6,0,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,1,1,41,7,8,122,Chandigarh,Royal Challengers Bangalore
5,12.5,6,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,35,7,8,128,Chandigarh,Royal Challengers Bangalore
4,12.4,0,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,35,7,8,128,Chandigarh,Royal Challengers Bangalore
3,12.3,1,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,34,7,8,129,Chandigarh,Royal Challengers Bangalore
2,12.2,0,1,Chris Gayle,Sarfaraz Khan,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,34,7,8,129,Chandigarh,Royal Challengers Bangalore
6,19.6,4,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,55,7,8,133,Chandigarh,Royal Challengers Bangalore
5,19.5,0,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,55,7,8,133,Chandigarh,Royal Challengers Bangalore
4,19.4,4,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,51,7,8,137,Chandigarh,Royal Challengers Bangalore
3,19.3,1,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,50,7,8,138,Chandigarh,Royal Challengers Bangalore
2,19.2,1,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,49,7,8,139,Chandigarh,Royal Challengers Bangalore
1,19.1,1,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,0,48,7,8,140,Chandigarh,Royal Challengers Bangalore
6,18.6,6,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,45,7,8,146,Chandigarh,Royal Challengers Bangalore
6,18.6,1,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,45,7,8,147,Chandigarh,Royal Challengers Bangalore
5,18.5,1,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,44,7,8,148,Chandigarh,Royal Challengers Bangalore
4,18.4,1,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,43,7,8,149,Chandigarh,Royal Challengers Bangalore
3,18.3,1,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,41,7,8,150,Chandigarh,Royal Challengers Bangalore
3,18.3,1,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,41,7,8,151,Chandigarh,Royal Challengers Bangalore
2,18.2,1,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,40,7,8,152,Chandigarh,Royal Challengers Bangalore
1,18.1,4,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,1,36,7,8,156,Chandigarh,Royal Challengers Bangalore
6,17.6,2,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,42,7,8,158,Chandigarh,Royal Challengers Bangalore
5,17.5,0,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,42,7,8,158,Chandigarh,Royal Challengers Bangalore
4,17.4,4,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,38,7,8,162,Chandigarh,Royal Challengers Bangalore
3,17.3,0,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,38,7,8,162,Chandigarh,Royal Challengers Bangalore
2,17.2,1,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,37,7,8,163,Chandigarh,Royal Challengers Bangalore
1,17.1,0,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,36,7,8,163,Chandigarh,Royal Challengers Bangalore
1,17.1,1,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,36,7,8,164,Chandigarh,Royal Challengers Bangalore
6,16.6,1,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,38,7,8,165,Chandigarh,Royal Challengers Bangalore
5,16.5,1,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,37,7,8,166,Chandigarh,Royal Challengers Bangalore
4,16.4,1,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,36,7,8,167,Chandigarh,Royal Challengers Bangalore
3,16.3,6,1,Chris Gayle,Mandeep Singh,Mohammed Siraj,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,173,0,2,30,7,8,173,Chandigarh,Royal Challengers Bangalore
1,4.1,1,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,44,7,8,1,Chandigarh,Royal Challengers Bangalore
6,3.6,1,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,43,7,8,2,Chandigarh,Royal Challengers Bangalore
5,3.5,0,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,1,0,43,7,8,2,Chandigarh,Royal Challengers Bangalore
4,3.4,1,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,42,7,8,3,Chandigarh,Royal Challengers Bangalore
3,3.3,4,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,38,7,8,7,Chandigarh,Royal Challengers Bangalore
2,3.2,1,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,37,7,8,8,Chandigarh,Royal Challengers Bangalore
1,3.1,1,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,36,7,8,9,Chandigarh,Royal Challengers Bangalore
6,2.6,4,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,32,7,8,13,Chandigarh,Royal Challengers Bangalore
5,2.5,4,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,28,7,8,17,Chandigarh,Royal Challengers Bangalore
4,2.4,1,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,27,7,8,18,Chandigarh,Royal Challengers Bangalore
3,2.3,2,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,25,7,8,20,Chandigarh,Royal Challengers Bangalore
2,2.2,0,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,25,7,8,20,Chandigarh,Royal Challengers Bangalore
1,2.1,4,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,21,7,8,24,Chandigarh,Royal Challengers Bangalore
6,1.6,1,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,20,7,8,25,Chandigarh,Royal Challengers Bangalore
5,1.5,1,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,19,7,8,26,Chandigarh,Royal Challengers Bangalore
4,1.4,4,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,15,7,8,30,Chandigarh,Royal Challengers Bangalore
3,1.3,1,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,14,7,8,31,Chandigarh,Royal Challengers Bangalore
