ball,over,runs,innings,batsman,nonstriker_batsman,bowler,batting_team,bowling_team,run_out,match_id,final_total,wickets,last_5_over_wickets,last_5_over_runs,batteam,bowlteam,runs_tillnow,city,winner
4,3.4,0,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,25,7,1,5,Mohali,Kings XI Punjab
3,3.3,1,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,24,7,1,6,Mohali,Kings XI Punjab
2,3.2,1,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,23,7,1,7,Mohali,Kings XI Punjab
1,3.1,0,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,23,7,1,7,Mohali,Kings XI Punjab
6,2.6,0,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,23,7,1,7,Mohali,Kings XI Punjab
5,2.5,1,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,22,7,1,8,Mohali,Kings XI Punjab
4,2.4,1,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,21,7,1,9,Mohali,Kings XI Punjab
3,2.3,1,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,20,7,1,10,Mohali,Kings XI Punjab
2,2.2,2,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,18,7,1,12,Mohali,Kings XI Punjab
1,2.1,4,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,14,7,1,16,Mohali,Kings XI Punjab
6,1.6,1,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,13,7,1,17,Mohali,Kings XI Punjab
5,1.5,1,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,12,7,1,18,Mohali,Kings XI Punjab
4,1.4,0,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,12,7,1,18,Mohali,Kings XI Punjab
3,1.3,0,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,12,7,1,18,Mohali,Kings XI Punjab
2,1.2,1,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,11,7,1,19,Mohali,Kings XI Punjab
1,1.1,4,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,7,7,1,23,Mohali,Kings XI Punjab
6,0.6,4,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,3,7,1,27,Mohali,Kings XI Punjab
5,0.5,0,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,3,7,1,27,Mohali,Kings XI Punjab
4,0.4,1,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,2,7,1,28,Mohali,Kings XI Punjab
3,0.3,1,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,1,7,1,29,Mohali,Kings XI Punjab
2,0.2,0,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,1,7,1,29,Mohali,Kings XI Punjab
1,0.1,1,1,Faf du Plessis,Shane Watson,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,0,7,1,30,Mohali,Kings XI Punjab
1,8.1,1,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,34,7,1,31,Mohali,Kings XI Punjab
6,7.6,1,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,42,7,1,32,Mohali,Kings XI Punjab
5,7.5,1,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,41,7,1,33,Mohali,Kings XI Punjab
4,7.4,1,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,40,7,1,34,Mohali,Kings XI Punjab
3,7.3,0,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,40,7,1,34,Mohali,Kings XI Punjab
2,7.2,1,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,39,7,1,35,Mohali,Kings XI Punjab
1,7.1,4,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,35,7,1,39,Mohali,Kings XI Punjab
6,6.6,0,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,42,7,1,39,Mohali,Kings XI Punjab
5,6.5,1,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,41,7,1,40,Mohali,Kings XI Punjab
4,6.4,6,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,35,7,1,46,Mohali,Kings XI Punjab
3,6.3,0,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,35,7,1,46,Mohali,Kings XI Punjab
2,6.2,0,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,35,7,1,46,Mohali,Kings XI Punjab
1,6.1,0,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,35,7,1,46,Mohali,Kings XI Punjab
6,5.6,1,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,41,7,1,47,Mohali,Kings XI Punjab
5,5.5,0,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,41,7,1,47,Mohali,Kings XI Punjab
4,5.4,4,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,37,7,1,51,Mohali,Kings XI Punjab
3,5.3,0,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,37,7,1,51,Mohali,Kings XI Punjab
2,5.2,1,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,36,7,1,52,Mohali,Kings XI Punjab
1,5.1,0,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,36,7,1,52,Mohali,Kings XI Punjab
6,4.6,1,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,35,7,1,53,Mohali,Kings XI Punjab
5,4.5,4,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,31,7,1,57,Mohali,Kings XI Punjab
4,4.4,0,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,31,7,1,57,Mohali,Kings XI Punjab
3,4.3,1,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,30,7,1,58,Mohali,Kings XI Punjab
2,4.2,0,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,30,7,1,58,Mohali,Kings XI Punjab
1,4.1,0,1,Shane Watson,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,1,0,29,7,1,58,Mohali,Kings XI Punjab
2,12.2,0,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,49,7,1,58,Mohali,Kings XI Punjab
1,12.1,1,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,48,7,1,59,Mohali,Kings XI Punjab
6,11.6,1,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,54,7,1,60,Mohali,Kings XI Punjab
5,11.5,0,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,54,7,1,60,Mohali,Kings XI Punjab
4,11.4,1,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,53,7,1,61,Mohali,Kings XI Punjab
3,11.3,0,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,53,7,1,61,Mohali,Kings XI Punjab
2,11.2,4,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,49,7,1,65,Mohali,Kings XI Punjab
1,11.1,1,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,48,7,1,66,Mohali,Kings XI Punjab
6,10.6,1,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,53,7,1,67,Mohali,Kings XI Punjab
5,10.5,4,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,49,7,1,71,Mohali,Kings XI Punjab
4,10.4,0,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,49,7,1,71,Mohali,Kings XI Punjab
3,10.3,4,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,45,7,1,75,Mohali,Kings XI Punjab
2,10.2,1,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,44,7,1,76,Mohali,Kings XI Punjab
1,10.1,1,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,43,7,1,77,Mohali,Kings XI Punjab
6,9.6,1,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,49,7,1,78,Mohali,Kings XI Punjab
5,9.5,1,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,48,7,1,79,Mohali,Kings XI Punjab
4,9.4,4,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,44,7,1,83,Mohali,Kings XI Punjab
3,9.3,1,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,43,7,1,84,Mohali,Kings XI Punjab
2,9.2,4,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,39,7,1,88,Mohali,Kings XI Punjab
1,9.1,1,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,38,7,1,89,Mohali,Kings XI Punjab
6,8.6,1,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,43,7,1,90,Mohali,Kings XI Punjab
5,8.5,6,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,37,7,1,96,Mohali,Kings XI Punjab
4,8.4,0,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,37,7,1,96,Mohali,Kings XI Punjab
3,8.3,1,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,36,7,1,97,Mohali,Kings XI Punjab
2,8.2,1,1,Suresh Raina,Faf du Plessis,Harpreet Brar,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,35,7,1,98,Mohali,Kings XI Punjab
3,16.3,1,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,59,7,1,99,Mohali,Kings XI Punjab
2,16.2,6,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,53,7,1,105,Mohali,Kings XI Punjab
1,16.1,1,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,52,7,1,106,Mohali,Kings XI Punjab
6,15.6,1,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,62,7,1,107,Mohali,Kings XI Punjab
5,15.5,1,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,61,7,1,108,Mohali,Kings XI Punjab
4,15.4,2,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,59,7,1,110,Mohali,Kings XI Punjab
3,15.3,6,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,53,7,1,116,Mohali,Kings XI Punjab
2,15.2,4,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,49,7,1,120,Mohali,Kings XI Punjab
1,15.1,4,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,45,7,1,124,Mohali,Kings XI Punjab
6,14.6,1,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,56,7,1,125,Mohali,Kings XI Punjab
5,14.5,6,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,50,7,1,131,Mohali,Kings XI Punjab
4,14.4,4,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,46,7,1,135,Mohali,Kings XI Punjab
3,14.3,1,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,45,7,1,136,Mohali,Kings XI Punjab
2,14.2,4,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,41,7,1,140,Mohali,Kings XI Punjab
1,14.1,2,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,39,7,1,142,Mohali,Kings XI Punjab
6,13.6,1,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,48,7,1,143,Mohali,Kings XI Punjab
5,13.5,1,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,47,7,1,144,Mohali,Kings XI Punjab
4,13.4,0,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,47,7,1,144,Mohali,Kings XI Punjab
3,13.3,1,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,46,7,1,145,Mohali,Kings XI Punjab
2,13.2,1,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,45,7,1,146,Mohali,Kings XI Punjab
1,13.1,1,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,44,7,1,147,Mohali,Kings XI Punjab
6,12.6,1,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,51,7,1,148,Mohali,Kings XI Punjab
5,12.5,1,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,50,7,1,149,Mohali,Kings XI Punjab
4,12.4,1,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,49,7,1,150,Mohali,Kings XI Punjab
3,12.3,0,1,Suresh Raina,Faf du Plessis,Murugan Ashwin,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,0,49,7,1,150,Mohali,Kings XI Punjab
6,19.6,2,1,Suresh Raina,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,4,62,7,1,152,Mohali,Kings XI Punjab
5,19.5,1,1,Suresh Raina,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,4,61,7,1,153,Mohali,Kings XI Punjab
4,19.4,0,1,Suresh Raina,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,1,3,61,7,1,153,Mohali,Kings XI Punjab
3,19.3,1,1,Suresh Raina,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,3,60,7,1,154,Mohali,Kings XI Punjab
2,19.2,0,1,Suresh Raina,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,1,2,60,7,1,154,Mohali,Kings XI Punjab
1,19.1,1,1,Suresh Raina,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,2,59,7,1,155,Mohali,Kings XI Punjab
6,18.6,1,1,Suresh Raina,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,2,63,7,1,156,Mohali,Kings XI Punjab
5,18.5,1,1,Suresh Raina,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,2,62,7,1,157,Mohali,Kings XI Punjab
4,18.4,0,1,Suresh Raina,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,1,1,62,7,1,157,Mohali,Kings XI Punjab
3,18.3,6,1,Suresh Raina,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,56,7,1,163,Mohali,Kings XI Punjab
2,18.2,1,1,Suresh Raina,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,55,7,1,164,Mohali,Kings XI Punjab
1,18.1,2,1,Suresh Raina,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,53,7,1,166,Mohali,Kings XI Punjab
6,17.6,1,1,Suresh Raina,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,56,7,1,167,Mohali,Kings XI Punjab
5,17.5,0,1,Suresh Raina,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,56,7,1,167,Mohali,Kings XI Punjab
4,17.4,0,1,Suresh Raina,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,56,7,1,167,Mohali,Kings XI Punjab
3,17.3,1,1,Suresh Raina,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,55,7,1,168,Mohali,Kings XI Punjab
2,17.2,1,1,Suresh Raina,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,54,7,1,169,Mohali,Kings XI Punjab
1,17.1,1,1,Suresh Raina,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,53,7,1,170,Mohali,Kings XI Punjab
6,16.6,0,1,Suresh Raina,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,60,7,1,170,Mohali,Kings XI Punjab
5,16.5,0,1,Suresh Raina,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,0,1,60,7,1,170,Mohali,Kings XI Punjab
4,16.4,0,1,Suresh Raina,Faf du Plessis,Sam Curran,Kings XI Punjab,Chennai Super Kings,No,1178430,170,1,0,60,7,1,170,Mohali,Kings XI Punjab
1,4.1,0,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,57,7,1,0,Mohali,Kings XI Punjab
6,3.6,6,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,51,7,1,6,Mohali,Kings XI Punjab
5,3.5,0,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,51,7,1,6,Mohali,Kings XI Punjab
4,3.4,6,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,45,7,1,12,Mohali,Kings XI Punjab
3,3.3,4,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,41,7,1,16,Mohali,Kings XI Punjab
2,3.2,4,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,37,7,1,20,Mohali,Kings XI Punjab
1,3.1,4,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,33,7,1,24,Mohali,Kings XI Punjab
6,2.6,0,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,33,7,1,24,Mohali,Kings XI Punjab
5,2.5,0,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,33,7,1,24,Mohali,Kings XI Punjab
4,2.4,1,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,32,7,1,25,Mohali,Kings XI Punjab
3,2.3,4,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,28,7,1,29,Mohali,Kings XI Punjab
2,2.2,0,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,28,7,1,29,Mohali,Kings XI Punjab
1,2.1,4,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,24,7,1,33,Mohali,Kings XI Punjab
6,1.6,1,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,23,7,1,34,Mohali,Kings XI Punjab
5,1.5,6,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,17,7,1,40,Mohali,Kings XI Punjab
4,1.4,6,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,11,7,1,46,Mohali,Kings XI Punjab
3,1.3,1,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,10,7,1,47,Mohali,Kings XI Punjab
2,1.2,0,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,10,7,1,47,Mohali,Kings XI Punjab
1,1.1,4,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,6,7,1,51,Mohali,Kings XI Punjab
6,0.6,6,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,0,7,1,57,Mohali,Kings XI Punjab
5,0.5,0,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,0,7,1,57,Mohali,Kings XI Punjab
4,0.4,0,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,0,7,1,57,Mohali,Kings XI Punjab
3,0.3,0,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,0,7,1,57,Mohali,Kings XI Punjab
2,0.2,0,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,0,7,1,57,Mohali,Kings XI Punjab
1,0.1,0,2,KL Rahul,Chris Gayle,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,0,7,1,57,Mohali,Kings XI Punjab
6,7.6,1,2,Chris Gayle,KL Rahul,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,65,7,1,58,Mohali,Kings XI Punjab
5,7.5,1,2,Chris Gayle,KL Rahul,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,64,7,1,59,Mohali,Kings XI Punjab
4,7.4,1,2,Chris Gayle,KL Rahul,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,63,7,1,60,Mohali,Kings XI Punjab
3,7.3,0,2,Chris Gayle,KL Rahul,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,63,7,1,60,Mohali,Kings XI Punjab
2,7.2,1,2,Chris Gayle,KL Rahul,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,62,7,1,61,Mohali,Kings XI Punjab
1,7.1,1,2,Chris Gayle,KL Rahul,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,61,7,1,62,Mohali,Kings XI Punjab
6,6.6,6,2,Chris Gayle,KL Rahul,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,73,7,1,68,Mohali,Kings XI Punjab
5,6.5,6,2,Chris Gayle,KL Rahul,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,67,7,1,74,Mohali,Kings XI Punjab
4,6.4,4,2,Chris Gayle,KL Rahul,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,63,7,1,78,Mohali,Kings XI Punjab
3,6.3,0,2,Chris Gayle,KL Rahul,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,63,7,1,78,Mohali,Kings XI Punjab
2,6.2,0,2,Chris Gayle,KL Rahul,Deepak Chahar,Kings XI Punjab,Chennai Super Kings,No,1178430,173,0,0,63,7,1,78,Mohali,Kings XI Punjab
