,ball,over,runs,isBoundary,innings,batsman,nonstriker_batsman,bowler,bowling_team,batting_team,matchWicket,run_out,match_id
21,5,8,1,FALSE,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,NA,No,1181764
22,4,8,1,FALSE,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,NA,No,1181764
23,3,8,0,FALSE,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,NA,No,1181764
24,2,8,1,FALSE,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,NA,No,1181764
0,2,16,2,FALSE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
1,1,16,1,FALSE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
2,6,15,1,FALSE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
3,5,15,0,FALSE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
4,4,15,4,TRUE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
5,3,15,0,FALSE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
6,2,15,1,FALSE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
7,1,15,2,FALSE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
8,6,14,0,FALSE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
9,5,14,1,FALSE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
10,4,14,2,FALSE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
11,3,14,0,FALSE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
12,2,14,0,FALSE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
13,1,14,4,TRUE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
14,6,13,0,FALSE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,KH Pandya c &amp; b Imran Tahir 0 (2m 1b 0x4 0x6) SR: 0.00,No,1181764
15,5,13,0,FALSE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,Ishan Kishan  b Imran Tahir 28 (46m 31b 1x4 1x6) SR: 90.32,No,1181764
16,4,13,0,FALSE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
17,3,13,1,FALSE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
18,2,13,4,TRUE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
19,1,13,0,FALSE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
20,1,13,4,FALSE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
21,6,12,4,TRUE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
22,5,12,1,FALSE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
23,4,12,1,FALSE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
24,3,12,0,FALSE,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,NA,No,1181764
0,3,18,1,FALSE,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,NA,No,1181764
1,2,18,4,TRUE,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,NA,No,1181764
2,1,18,1,FALSE,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,NA,No,1181764
3,6,17,0,FALSE,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,NA,No,1181764
4,5,17,0,FALSE,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,NA,No,1181764
5,4,17,0,FALSE,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,NA,No,1181764
6,3,17,0,FALSE,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,NA,No,1181764
7,2,17,0,FALSE,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,NA,No,1181764
8,1,17,1,FALSE,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,NA,No,1181764
9,6,16,1,FALSE,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,NA,No,1181764
10,5,16,2,FALSE,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,NA,No,1181764
11,4,16,2,FALSE,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,NA,No,1181764
12,3,16,1,FALSE,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,NA,No,1181764
0,6,3,4,TRUE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
1,5,3,0,FALSE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
2,4,3,0,FALSE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
3,3,3,1,FALSE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
4,2,3,1,FALSE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
5,1,3,1,FALSE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
6,6,2,1,FALSE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
7,5,2,6,TRUE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
8,4,2,0,FALSE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
9,3,2,6,TRUE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
10,2,2,0,FALSE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
11,2,2,1,FALSE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
12,1,2,6,TRUE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
13,6,1,0,FALSE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
14,5,1,6,TRUE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
15,4,1,0,FALSE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
16,3,1,0,FALSE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
17,2,1,0,FALSE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
18,1,1,2,FALSE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
19,6,0,0,FALSE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
20,5,0,0,FALSE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
21,4,0,0,FALSE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
22,3,0,0,FALSE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
23,2,0,1,FALSE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
24,1,0,1,FALSE,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,NA,No,1181768
0,1,8,1,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
1,6,7,0,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
2,5,7,0,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
3,4,7,1,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
4,3,7,1,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
5,2,7,1,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
6,1,7,0,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
7,6,6,1,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
8,5,6,0,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
9,4,6,1,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
10,3,6,1,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
11,2,6,1,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
12,1,6,1,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
13,6,5,0,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
14,5,5,0,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
15,4,5,0,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
16,3,5,0,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
17,2,5,0,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,RG Sharma c &dagger;Dhoni b Chahar 15 (27m 14b 1x4 1x6) SR: 107.14,No,1181768
18,1,5,0,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
19,6,4,0,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
20,5,4,0,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,Q de Kock c &dagger;Dhoni b Thakur 29 (24m 17b 0x4 4x6) SR: 170.58,No,1181768
21,4,4,6,TRUE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
22,3,4,0,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
23,2,4,1,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
24,1,4,1,FALSE,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
0,6,11,1,FALSE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
1,5,11,0,FALSE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
2,4,11,2,FALSE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
3,3,11,0,FALSE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
4,2,11,0,FALSE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,SA Yadav  b Imran Tahir 15 (31m 17b 1x4 0x6) SR: 88.23,No,1181768
5,1,11,2,FALSE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
6,6,10,4,TRUE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
7,5,10,1,FALSE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
8,4,10,0,FALSE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
9,3,10,4,TRUE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
10,2,10,1,FALSE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
11,1,10,0,FALSE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
12,6,9,1,FALSE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
13,5,9,4,TRUE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
14,4,9,1,FALSE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
15,3,9,0,FALSE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
16,2,9,1,FALSE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
17,2,9,1,FALSE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
18,1,9,4,TRUE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
19,6,8,1,FALSE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
20,5,8,0,FALSE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
21,4,8,1,FALSE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
22,3,8,1,FALSE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
23,2,8,0,FALSE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
24,2,8,1,FALSE,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,NA,No,1181768
0,1,16,1,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
1,6,15,1,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
2,5,15,1,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
3,4,15,4,TRUE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
4,3,15,1,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
5,2,15,0,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
6,1,15,1,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
7,6,14,1,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
8,5,14,0,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
9,4,14,0,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,Ishan Kishan c Raina b Imran Tahir 23 (44m 26b 3x4 0x6) SR: 88.46,No,1181768
10,3,14,1,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
11,2,14,0,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
12,1,14,6,TRUE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
13,6,13,1,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
14,5,13,1,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
15,4,13,1,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
16,3,13,1,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
17,2,13,0,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
18,1,13,0,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
19,6,12,0,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
20,5,12,0,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
21,4,12,1,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
22,3,12,0,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,KH Pandya c &amp; b Thakur 7 (6m 7b 0x4 0x6) SR: 100.00,No,1181768
23,2,12,2,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
24,1,12,2,FALSE,1,Krunal Pandya,Ishan Kishan,Shardul Thakur,Chennai Super Kings,Mumbai Indians,NA,No,1181768
0,6,19,4,TRUE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,NA,No,1181768
1,5,19,4,TRUE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,NA,No,1181768
2,4,19,1,FALSE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,MJ McClenaghan run out 0 (9m 2b 0x4 0x6) SR: 0.00,Yes,1181768
3,3,19,0,FALSE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,NA,No,1181768
4,2,19,0,FALSE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,NA,No,1181768
5,1,19,0,FALSE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,NA,No,1181768
6,6,18,0,FALSE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,NA,No,1181768
7,5,18,0,FALSE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,NA,No,1181768
8,4,18,0,FALSE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,RD Chahar c du Plessis b Chahar 0 (2m 2b 0x4 0x6) SR: 0.00,No,1181768
9,3,18,0,FALSE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,NA,No,1181768
10,2,18,0,FALSE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,HH Pandya lbw b Chahar 16 (21m 10b 1x4 1x6) SR: 160.00,No,1181768
11,1,18,4,TRUE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,NA,No,1181768
12,6,17,1,FALSE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,NA,No,1181768
13,5,17,6,TRUE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,NA,No,1181768
14,4,17,1,FALSE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,NA,No,1181768
15,3,17,6,TRUE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,NA,No,1181768
16,2,17,1,FALSE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,NA,No,1181768
17,1,17,1,FALSE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,NA,No,1181768
18,6,16,1,FALSE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,NA,No,1181768
19,5,16,6,TRUE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,NA,No,1181768
20,4,16,0,FALSE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,NA,No,1181768
21,3,16,1,FALSE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,NA,No,1181768
22,2,16,1,FALSE,1,Kieron Pollard,Hardik Pandya,Imran Tahir,Chennai Super Kings,Mumbai Indians,NA,No,1181768
0,1,4,1,FALSE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
1,6,3,0,FALSE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,F du Plessis st &dagger;de Kock b KH Pandya 26 (13b 3x4 1x6) SR: 200.00,No,1181768
2,5,3,0,FALSE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
3,4,3,4,TRUE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
4,3,3,6,TRUE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
5,2,3,4,TRUE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
6,1,3,0,FALSE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
7,6,2,5,FALSE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
8,5,2,1,FALSE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
9,4,2,0,FALSE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
10,3,2,0,FALSE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
11,2,2,0,FALSE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
12,1,2,1,FALSE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
13,6,1,0,FALSE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
14,5,1,0,FALSE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
15,4,1,4,TRUE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
16,3,1,0,FALSE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
17,2,1,0,FALSE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
18,1,1,1,FALSE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
19,6,0,2,FALSE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
20,5,0,0,FALSE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
21,4,0,1,FALSE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
22,3,0,4,TRUE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
23,2,0,0,FALSE,2,Faf du Plessis,Shane Watson,Mitchell McClenaghan,Chennai Super Kings,Mumbai Indians,NA,No,1181768
